score,app_id,content,app_score,app_title,review_id,user_name,scraped_at,user_image,review_date,app_category,app_developer,scraper_config,review_date_raw,thumbs_up_count,app_reviews_count,review_created_version
1,com.supercell.clashofclans,"Jujur saya sedih dengan update baru yg membuat ini semakin sia sia perjuangan old untuk apa kita push lama begadang tiba tiba mode rank niru² game lain padahal coc game yg berbeda sejak tahun 2012 dan seru menurut saya sampai skrng, update trs event trs, kecewa sekali sebagai jiwa old main game coc ini berharap ini mimpi.",4.0795274,Clash of Clans,76e8bb4f-ba5e-4ac0-9c31-a94a305b38cc,Virgois Anyta,2025-10-21T15:07:10.087746,https://play-lh.googleusercontent.com/a/ACg8ocKHSTVIlWhAv-Zf7X7G3fj6Ussbae-3S9cNtHAFbyuSrhvGRw=mo,2025-10-06T19:46:52,Strategi,Supercell,[object Object],2025-10-06 19:46:52,17,3932873,17.477.0
3,com.supercell.clashofclans,"Selebihnya normal (bug belum ditemukan),semoga saja tidak ada kejadian itu,untuk gangguan di saat penyerangan seperti koneksi Internet terputus (padahal jaringan bagus) ku kira udah biasa,tetapi makin sini ko makin parah ya,benar benar menyebalkan sekali,kalau bisa diperbaiki,dan 1 hal lagi jika boleh memberi saran,tolong tambahkan tanda dalam anggota clan untuk bisa mengetahui siapa saja yang sedang online seperti titik online dalam daftar nama² anggota clan.",4.0795274,Clash of Clans,78ccd762-d9b8-4421-a750-651ccee80093,Beyy GZ,2025-10-21T15:07:10.087749,https://play-lh.googleusercontent.com/a/ACg8ocJA9YvUzpze7q5TORH7copHUatZ5TBI-4L1PKjDWVk3_lB2sWk=mo,2025-09-16T14:40:20,Strategi,Supercell,[object Object],2025-09-16 14:40:20,44,3932873,17.360.36
5,com.supercell.clashofclans,"saya berharap kepada developer coc untuk mengupdate peningkatan gear agar bisa memaksimalkan gear yang kita inginkan, seperti mereset kembali peningkatan gear dan mengembalikan ore yang sudah terpakai, 1 sampai 3 kali untuk masing-masing Hero tidak Msalah, soalnya terkadang kita meningkatkan gear yang salah yang pada akhirnya tidak terpakai sama sekali, dan saya sangat menyesal akan itu karna bagi saya mengumpulkan ore untuk meningkatkan gear itu sangatlah susah sekali, terima kasih",4.0795274,Clash of Clans,139c65db-2bd9-48de-81b9-a8e1b7459ea1,BigBoss Love,2025-10-21T15:07:10.087751,https://play-lh.googleusercontent.com/a/ACg8ocKeLvLJzw2fWWi8v93MQeCMKV9EEub7wkLMoNmswKsPiBLGng=mo,2025-08-27T22:52:17,Strategi,Supercell,[object Object],2025-08-27 22:52:17,224,3932873,17.360.30
2,com.supercell.clashofclans,"mohon maaf saya turunkan bintang dari 5 ke 2 saya claser setia dan sejak update ini saya gabisa masuk ke apk langsung keluar begitu saja.. di device lain emng lancar dan saya pikir device nya emng kurang.. Tapi saya coba di game berat aman""saja device saya Oppo A37 6/128",4.0795274,Clash of Clans,c60dd1a1-1ce1-4c60-adda-8276bd36c924,DAM999 YT,2025-10-21T15:07:10.087754,https://play-lh.googleusercontent.com/a-/ALV-UjWyEBxucewBms5q8ARJ7W0L0gPi7haHgQivSSp01rYzg0Ft-1vB,2025-10-10T00:16:05,Strategi,Supercell,[object Object],2025-10-10 00:16:05,0,3932873,17.477.0
2,com.supercell.clashofclans,"Halo supercell maaf nih kenapa bulan ini banyak bug ya? mulai dari bug tulisan skin legendaris bug setelah war liga ga bisa bagiin medal ke member klan lalu sekarang ada bug di latar cyber yang dimana lampu dibawah bangunannya itu hilang. Tolong supercell segera fix bug nya, saya sebagai player lumayan terganggu dengan itu",4.0795274,Clash of Clans,5888c2df-a0bb-4347-a36f-cb712fe5a211,Tama,2025-10-21T15:07:10.087756,https://play-lh.googleusercontent.com/a-/ALV-UjVacMCEEchJgal-kiEnkDJ_KK4lzmICYUHNqph6T52j38G3t3j2,2025-10-12T07:52:08,Strategi,Supercell,[object Object],2025-10-12 07:52:08,0,3932873,17.477.0
2,com.supercell.clashofclans,"kenapa saat attack/war selalu sering terjadi disconnect menyebabkan kurang nyaman saat bermain, minta tolong developer untuk segera memperbaiki bug yang mengganggu, saya yakin player lain juga pernah merasakan hal yang sama",4.0795274,Clash of Clans,58bb97ad-a3b1-4ce5-801a-8ea7caccff15,Toriqmoh It,2025-10-21T15:07:10.087759,https://play-lh.googleusercontent.com/a-/ALV-UjUx3Fr697ltv1vScjwGcYuuNGUz8wwPThxtP-aVAYYM2nIJS-w,2025-10-17T22:35:59,Strategi,Supercell,[object Object],2025-10-17 22:35:59,0,3932873,17.477.9
4,com.supercell.clashofclans,"buat pihak supercell tolong perbaiki bug koneksi terputus padahal sinyal ada gak ilang terus lancar, gw keselnya lagi pas attack base lawan tiba tiba koneksi terputus dan tambahin fitur kirim poto di kolom pesan klan,udah gitu aja sih keluh kesah dan saran nya sih menurut gw",4.0795274,Clash of Clans,87a090a1-cf26-4576-9755-ce31353469d0,Mawan Ceperis,2025-10-21T15:07:10.087761,https://play-lh.googleusercontent.com/a/ACg8ocIoMQner97E3zt9KKDuF4yzNFzmf47RYCP2aQgZ1UmRrrr1KQ=mo,2025-08-23T21:16:03,Strategi,Supercell,[object Object],2025-08-23 21:16:03,32,3932873,17.360.28
5,com.supercell.clashofclans,"Game Clash of Clans memang rekomendasi baik sebagai game untuk anak-anak, remaja ataupun dewasa, karena mengembangkan kemampuan berpikir dalam hal menyusun strategi pertahanan dan penyerangan dalam peperangan serta bisa bertemu teman-teman baru dari berbagai region, menciptakan suasana yang hangat selain itu game ini cocok dimainkan waktu santai hehe..😁",4.0795274,Clash of Clans,bb02aba1-83b7-4b28-b2b2-fea46d780f1b,JG GAMERS,2025-10-21T15:07:10.087764,https://play-lh.googleusercontent.com/a-/ALV-UjVk_l08uFhmRVZ9uo3ylPfWNrKLGQEBl3w0KHAyXPLF2cyD_oWb,2025-10-15T22:16:45,Strategi,Supercell,[object Object],2025-10-15 22:16:45,8,3932873,17.477.0
5,com.supercell.clashofclans,"saya sering menemukan bug pada saat ingin mencari pertandingan, dan jika saya keluar sebentar dari coc dan ingin masuk kembali malah login ulang. tolong diperbaiki yaa yang lainnya bagus kok🙏🙏🙏",4.0795274,Clash of Clans,7eae3319-4934-4336-8088-8d2c3aca9c9d,Saverio Esha sadiq,2025-10-21T15:07:10.087766,https://play-lh.googleusercontent.com/a/ACg8ocLv2GH2hIC35UUlpBLA6tJJq66z__lhFGa7Z7dCjjb6s0L_zw=mo,2025-10-18T17:52:41,Strategi,Supercell,[object Object],2025-10-18 17:52:41,0,3932873,17.477.9
1,com.supercell.clashofclans,"semenjak ada supercell id game ini jadi buruk, mau ganti email saja harus menunggu lama, padahal punya akses ke email sebelmunya, dan udah ga bisa lagi login pakai email/Gmail, tolong di perbaiki, akun supercell memudahkan orng untul memgambil hak akun orang lain",4.0795274,Clash of Clans,140ef9f7-b905-46ca-b05b-d44ef4524ad4,Rinto Suleman,2025-10-21T15:07:10.087769,https://play-lh.googleusercontent.com/a-/ALV-UjUe1l0Ec9vIbG5L8bnRruvMHb-kUjA0hglQA5en1smzSgPxQZQ,2025-10-18T11:57:27,Strategi,Supercell,[object Object],2025-10-18 11:57:27,0,3932873,17.477.9
1,com.supercell.clashofclans,"Saya tidak suka dengan sistem Rank yang baru, ini sangat tidak adil, saya sering dihadapkan dengan lawan yang jauh di atas saya, dan zona promosi yang terlalu sempit sehingga membuat banyak pemain termasuk saya kesulitan promosi.",4.0795274,Clash of Clans,06543c8d-c26a-4c29-9145-c67d43e7d6d0,Pinky Pratama,2025-10-21T15:07:10.087771,https://play-lh.googleusercontent.com/a/ACg8ocLo79Wtmi5INXyKE_qagmUZI8RhKVHqKjLX0OJgfT9XX4i6mQU=mo,2025-10-18T20:15:58,Strategi,Supercell,[object Object],2025-10-18 20:15:58,0,3932873,17.477.9
2,com.supercell.clashofclans,"jujur update sekarang makin gajelas tentang tropy,boleh beda metode cuman jangan di khususkan musuh langsung bertemu ada musuh tida seimbang disisi lain kita semua player coc harus kejar misi segitu,saran saya klo ada di sekarang push tropy bisa pilih pilih lawan.",4.0795274,Clash of Clans,cd874de6-1a47-4319-80a6-6e8897ac5695,Pengguna Google,2025-10-21T15:07:10.087774,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,2025-10-14T14:06:42,Strategi,Supercell,[object Object],2025-10-14 14:06:42,0,3932873,17.477.9
1,com.supercell.clashofclans,"sedih...setelah 7 th main dan vakum, di th 2022 download lagi dah di th 15 dan 16 sudah hampir max lalu di awal bulan Oktober 2025 ada update dan setelah di-update ternyata malah hp Asus Zenfone saya ga bisa lagi buat mainin COC selalu mental keluar... kalau memang hp sudah ga support kenapa masih bisa download game ini...? sementara dari bintang 5 jadi bintang 1 dulu sampai bisa main game ini lagi... syukur-syukur super cell mau kasih hp buat aku biar bisa main game ini lagi...",4.0795274,Clash of Clans,18c41821-d4fe-4085-8c76-35fd62d8af53,Kenthoet Reborn,2025-10-21T15:07:10.087776,https://play-lh.googleusercontent.com/a/ACg8ocLSUDGgEmV1JQxSTXHsMNAjZXedkysPoa6qUZb8yBfuN-ODmw=mo,2025-10-08T13:06:28,Strategi,Supercell,[object Object],2025-10-08 13:06:28,2,3932873,17.477.0
2,com.supercell.clashofclans,"ada apa ini? setelah update kok jaringan nya malah lag padahal buka aplikasi lain bagus aja dan juga banyak bug yang membuat player marah, seperti bug jaringan yang tidak normal dan bug saat login yang lama puki nge lag",4.0795274,Clash of Clans,ad6a8e88-481c-434b-b0d8-75e121285a5b,RYUK GAMING,2025-10-21T15:07:10.087779,https://play-lh.googleusercontent.com/a/ACg8ocJFc4Y-72Lgf0jNn9TwHp5MzSovnpt47_tDnsDF7HwIc06NXR4=mo,2025-10-12T12:11:38,Strategi,Supercell,[object Object],2025-10-12 12:11:38,0,3932873,17.477.0
1,com.supercell.clashofclans,habis maintenance...malah gak bisa log in .. jaringan pdhal bagus.... n penyimpanan internalnya jga masih aman .... di coba di hp satu lagi pakai akun yg baru... bisa di gunakan... tapi masa ia harus ngulang dri awal lagi . 🤦‍♂️🤦‍♂️🤦‍♂️ udah gtu mana lagi war ....🤦‍♂️🤦‍♂️🤦‍♂️,4.0795274,Clash of Clans,d6d3b7d1-6e91-4d54-83f5-0b53021fbab6,isham ndut,2025-10-21T15:07:10.087781,https://play-lh.googleusercontent.com/a-/ALV-UjUQ256TRij2F6E-l2osl4CmqhdlHaiRkI6PMxvRKRdKo2PpZ10,2025-10-07T07:33:38,Strategi,Supercell,[object Object],2025-10-07 07:33:38,11,3932873,17.477.0
5,com.supercell.clashofclans,Sekedar saran min...tolong kembalikan fitur trophy yang lama..biar pemain semangat main...dan on setiap hari..untuk naikin trophy...Jagan ada batasan kayak sekarang..masak mau naikin trophy nunggu satu Minggu lagi min..sekedar saran..biar game ini tambah rame👍,4.0795274,Clash of Clans,7ccc7a13-eff1-4244-9433-235c5f766921,panji susilo,2025-10-21T15:07:10.087784,https://play-lh.googleusercontent.com/a/ACg8ocIegaxcV8Av0LXrxDNJ-knfmcg9HBFekCssjlJdztyhRz1S0Q=mo,2025-10-13T20:47:53,Strategi,Supercell,[object Object],2025-10-13 20:47:53,0,3932873,17.477.9
3,com.supercell.clashofclans,cukup bintang 3... karena makin di pakai malah makin tidak seru... peringkat liga di hilangkan... malah kurang greget... seharusnya itu durasi tukang yg di percepat... biar gak bosan nungguin nya... masak nungguin sampai 1minggu bahkan ada yang lebih. itu aja sih sementara pemasukan nya,4.0795274,Clash of Clans,e52b3c5a-bec9-4976-ba73-49201dfb9683,Alex Morgan,2025-10-21T15:07:10.087787,https://play-lh.googleusercontent.com/a/ACg8ocKFc-_uU0SvDtmGV408uUIgifvCUzOyF1tggRt6yZxWDcUhTTc=mo,2025-10-06T23:14:25,Strategi,Supercell,[object Object],2025-10-06 23:14:25,0,3932873,17.477.0
4,com.supercell.clashofclans,"tolong di perbaiki bug tree again nya karna biar jaringan stabil tetap tree again, jangan terlalu fokus update yang lain, karna banyak player mengelu dengan bug tree again, (saran saya kalo misalkan tree again di tengah2 waktu penyerangan tolong di batalkan)🙏🙏🙏",4.0795274,Clash of Clans,5121b4dd-ea9b-4e15-89b7-564d3418b253,Story Whatsapp,2025-10-21T15:07:10.087789,https://play-lh.googleusercontent.com/a-/ALV-UjWE7AbfUixlUaK_0Rp4J5Og_w6xLVQ0kKfOsd09bwk3qDyp5azE,2025-10-08T19:11:10,Strategi,Supercell,[object Object],2025-10-08 19:11:10,0,3932873,17.477.0
1,com.supercell.clashofclans,"Update an jelek 1. mode peringkat harusnya dikelompokan adalah TH yang sama, kalau beda TH kasihan yang TH bawah ga bisa bersaing. 2. area range gerobak desa tukang malah dihilangkan, jadi pemain darat merasa di nerf 3. berikan fitur chat customer service yang dijawab secara langsung agar mudah penyampaian masalah",4.0795274,Clash of Clans,d8607995-84ee-426b-a229-1d4973340f80,adim fauzan,2025-10-21T15:07:10.087792,https://play-lh.googleusercontent.com/a/ACg8ocLInQYPnuqgDR_47VhLa2hySjxA9R1hl3wNYL33ZAB4EA5TLA=mo,2025-10-07T19:57:48,Strategi,Supercell,[object Object],2025-10-07 19:57:48,1,3932873,17.477.0
2,com.supercell.clashofclans,"semenjak update 7 Oktober, saya selaku pemain game coc sangat kecewa atas perubahan update sekarang terutama pada perubahan trofi, trofi yang dlu sangat bagus,, sementara sekarang setelah di update kayak kartun, kini coc makin menjadi2, entah apa yang ada dalampikiran yang merubah game in, bukan nya di buat nyata malah buat gambar kartun yang tidak jelas, harapan saya semoga di kembalikan kayak dlu lagi,",4.0795274,Clash of Clans,c3a0ad20-8c35-4856-be91-9503dece85e0,Lili Abrina,2025-10-21T15:07:10.087794,https://play-lh.googleusercontent.com/a-/ALV-UjUZTRRYU1i-WT-Ts4YZ2jyeGj8L2Lm48ATvJJIbuXrfm36AWhM,2025-10-08T00:41:32,Strategi,Supercell,[object Object],2025-10-08 00:41:32,0,3932873,17.477.0
1,com.supercell.clashofclans,"aelah pepek mau luh apasih cooook sinyal gw tuh bagus tot, masak gw kalo att war slalu aja relog, makanya banyak player yang mengeluh soal sinyal😮‍💨perbaiki aja lah anj seenggaknya kalo lag jangan sampai relog atau gak att bisa dilanjutin, ntar kalo ada perubahan positif mengenai sinyal ulasan ini akan gw tingkat kan menjadi 3 bintang keatas",4.0795274,Clash of Clans,35cd049c-a43b-4f54-b4c5-40df7242e4f7,Epenk Yulloh2,2025-10-21T15:07:10.087797,https://play-lh.googleusercontent.com/a/ACg8ocLW_OiNP8pHdDlqr8V5owe7YEV7FjaW8f7ba3V53DFTHPdY4g=mo,2025-10-09T10:59:51,Strategi,Supercell,[object Object],2025-10-09 10:59:51,1,3932873,17.477.0
3,com.supercell.clashofclans,"awal main game ini bagus tapi setelah saya update kemarin,pas saya mau login malah keluar sendiri, apakah kalian juga ada yang keluar sendiri? apakah karena saya pake hp Oppo a3s ram 3 Rom 64 sudah tidak di dukung? mohon bantuannya🙏, saya sudah hapus beberapa aplikasi dan sudah update semua sistem, sudah di restart, tapi masih aja keluar sendiri, nanti saya akan memberikan bintang 5 kalau bisa diperbaiki , mohon maaf apabila saya lancang developer",4.0795274,Clash of Clans,4cacfd29-ca4d-46f9-b423-44f7b82b3264,Sanja,2025-10-21T15:07:10.087800,https://play-lh.googleusercontent.com/a/ACg8ocL0wa234yp0Athvg7PwhpiIjXJfYPKz-xklIsP26R4GhUcUww=mo,2025-10-10T20:23:11,Strategi,Supercell,[object Object],2025-10-10 20:23:11,1,3932873,17.477.0
3,com.supercell.clashofclans,"makasih udah nemenin aku dari dulu sebelum update, karena device ku yang udah tidak memenuhi syarat jadi sudah tidak bisa bermain, padahal aku masih memiliki tiket goldpass yang masih aktif, tetapi perangkat ku sudah tidak memenuhi syarat lagi.",4.0795274,Clash of Clans,120eabdf-d7a5-44c8-aeae-cef036034639,Orang Yg Kecewa,2025-10-21T15:07:10.087802,https://play-lh.googleusercontent.com/a-/ALV-UjX3YBIla08_w2duQtiwVv_0ENimVbfsXX3-2ZNtxRypFgixL9g,2025-10-06T17:36:58,Strategi,Supercell,[object Object],2025-10-06 17:36:58,1,3932873,17.477.0
1,com.supercell.clashofclans,"gak jelas. masa iya terjadi bug, sudah beli tiket emas buat event Rock kosmik. udh susah payah mengumpulkan keping kosmik setelahnya niat beli kitab konstruksi. keping kosmiknya tiba² habis dan kitab konstruksi ga ke beli. tolong hal² kecil diperhatikan. ditambah update mulu gada hentinya tiap waktu. Terimakasih",4.0795274,Clash of Clans,bc590f1d-62a3-47f7-bf08-a1fe7e9f6e53,Samad Pratama,2025-10-21T15:07:10.087805,https://play-lh.googleusercontent.com/a-/ALV-UjWrQDX5UcanLdBjmaeel8v3PH99Hq3aReGQwKSgF_K-wNbyvVlL,2025-10-12T19:05:45,Strategi,Supercell,[object Object],2025-10-12 19:05:45,0,3932873,17.477.0
5,com.supercell.clashofclans,"Game nya sangat seru dan menarik, saya sebagai Clasher di Clash Of Clans ini sangat seru dan tidak banyak orang berkata kasar, saya kasih bintang 5 karena game nya bagus, grafik nya bagus mendownload nya juga gak banyak memakan kuota, semoga developer nya makin bagusin COC nya 🔥🔥",4.0795274,Clash of Clans,b18754bc-2e97-4904-af5b-375e3d92d0f1,Ipan GG,2025-10-21T15:07:10.087807,https://play-lh.googleusercontent.com/a-/ALV-UjXOG9RnKPPAAvUcPCUUnC4FZCoP8qxhlSlIAhPuhUUMYt8vTGo,2025-10-06T16:31:15,Strategi,Supercell,[object Object],2025-10-06 16:31:15,0,3932873,17.477.0
1,com.supercell.clashofclans,"kembalikan liga kecil seperti yg lama,Persiapan liga terlalu lama, Sistem satu minggu juga tidak bagus, logo, nama dan warna liga legenda kurang Bagus. lebih enak warna Ungu. pencapain Profil Trophy tertinggi kenapa diganti Dg ranking global, bukan tertinggi yg bisa di capai. percuma Sdh pernah tembus 6.200 tapi kalah rangking dg yg lama.",4.0795274,Clash of Clans,5b2acec6-984c-4c02-af3b-3c6562acecb3,S Jamhari,2025-10-21T15:07:10.087810,https://play-lh.googleusercontent.com/a/ACg8ocLrVtoDZYAhNiNod5QgBIsGxNrWOXSwg-FQGhc_UelZUhYuCA=mo,2025-10-13T22:50:19,Strategi,Supercell,[object Object],2025-10-13 22:50:19,1,3932873,17.477.9
1,com.supercell.clashofclans,"update yg bagus tapi sayang sebagai player yg hanya untuk seneng2 main game ini sangat kecewa kenapa daftar liga legenda harus juga Hero kekuatannya dikurangi 6% sampai 10%. trus apa gunanya kita up sampai max, aneh",4.0795274,Clash of Clans,6db6155a-c607-42b3-8eda-5a559f94ff34,Troops Elite,2025-10-21T15:07:10.087817,https://play-lh.googleusercontent.com/a-/ALV-UjUERZSSI5utx42l8yyhqKv0N9TPIG0PXlUaKgbRuUXMhfCtfTpl,2025-10-17T18:05:28,Strategi,Supercell,[object Object],2025-10-17 18:05:28,0,3932873,17.477.9
1,com.supercell.clashofclans,"Aku pling gk suka tropi turun besar dri lawannya,lawan nya tdk seimbang dngn kota balai msuh,kalau player slalu dpt kota balai Max ,untuk harga tidak terjangkau naik terus , Tesla,busur lain²Hnya anak biasa sya berjuta,miliar, prmainan klan gk bsa combo kitab kontruksi+gold rune, mesti satu barisan pilih slh satu Sngat kecewa sya tdk kepuasan, hnya balai tinggi memiliki kepuasan, tidak suka di pangkat elektro sudah pakai prisai masih aja diaja",4.0795274,Clash of Clans,a4e1a070-be41-4c14-9793-de72284b2203,Rofa Alhakim,2025-10-21T15:07:10.087819,https://play-lh.googleusercontent.com/a/ACg8ocJTraK43CXm3jJUyJVlfJRgle6q-jySuzj0_i3r6vK_uO4UJw=mo,2025-10-15T11:17:52,Strategi,Supercell,[object Object],2025-10-15 11:17:52,3,3932873,17.477.0
1,com.supercell.clashofclans,"game sangat jelek,!!! sesudah di update tidak bisa login pasti keluar apk sendiri sudah di coba berkali"" tetap sama saja mohon untuk di perbaiki supaya pemain nyaman dalam permainan",4.0795274,Clash of Clans,49b6f5d1-6ba1-4a8c-bea4-19fe7cf530a7,Ganaspati Farms,2025-10-21T15:07:10.087822,https://play-lh.googleusercontent.com/a/ACg8ocJdqlPnlgwotlxeSiobO2FTyQ_sL0q94XuJERA-UlCOkbk2Wg=mo,2025-10-06T18:48:42,Strategi,Supercell,[object Object],2025-10-06 18:48:42,11,3932873,17.477.0
3,com.supercell.clashofclans,game nya bagus.. cuma 1 kekurangan waktu pembagunan terlalu lama.. seharus nya gk pake waktu.. jadi permaianan. seperti waktu terbatas.. kebanyakan menunggu membosankan kan...,4.0795274,Clash of Clans,3495e246-0782-471c-bbb5-53d9e3c4b69d,Mike Doang,2025-10-21T15:07:10.087825,https://play-lh.googleusercontent.com/a/ACg8ocIxwOvX5P17ZeBTAmxH7kTfhDTqf79JfhcM_I66Wm_aKJ46Rg=mo,2025-10-17T11:40:38,Strategi,Supercell,[object Object],2025-10-17 11:40:38,0,3932873,17.477.9
1,com.supercell.clashofclans,game yang membuat bosan. karrena waktu yang di perlukan untuk upgrade apapun di game ini sangatlah lama. dan lawan yang di pertemukan dengan kita di pencarian lawan tanding oleh server game sangat tidak seimbang dengan level dari base kita.,4.0795274,Clash of Clans,676303a9-b74e-40f0-9b34-3ca87302f939,Ari Suswati,2025-10-21T15:07:10.087827,https://play-lh.googleusercontent.com/a-/ALV-UjWBuVSws-SjYXEq1SCDYJmorG-QqBBceLZnkQa-nAXv0qNn28h6,2025-10-10T09:57:41,Strategi,Supercell,[object Object],2025-10-10 09:57:41,1,3932873,17.477.0
1,com.supercell.clashofclans,"kukira stelah lama tidak main, bug nya sudah diperbaiki. ternyata masih sama ,setiap mau masuk selalu gagal dengan alasan ""kesalahan sambungan, harap periksa sambungan internet "" jika tidak segera di perbaiki, lebih baik saya uninstall kembali",4.0795274,Clash of Clans,68c91b58-2e00-4034-85d2-336069601b71,Anargya,2025-10-21T15:07:10.087829,https://play-lh.googleusercontent.com/a/ACg8ocKy_n8-p6RH7n3ZMx7VrUvZLxTimqZVAUgiuxScd7oAF6jfydE=mo,2025-10-06T19:10:40,Strategi,Supercell,[object Object],2025-10-06 19:10:40,6,3932873,17.477.0
1,com.supercell.clashofclans,"bagus sih game nya, tapi yang bikin males tuuh peningkatannya itu lho lamaaaaa banget, udah gitu koneksi eror dikit suruh muat ulang, bikin emosi ajaa, buat supercell diperbaiki dong. sama fitur pembalasan nya itu buat apa siiih, kalo ga guna ya sama ajaaaa. Akhir² ini kok update an nya coc jadi gaje yaaaa, bikin ga mood maen ajaa 🙄",4.0795274,Clash of Clans,73656eed-0c87-4299-b94d-9495c6997801,Ihsan Jundi Robbani,2025-10-21T15:07:10.087832,https://play-lh.googleusercontent.com/a-/ALV-UjX4fdQRRhuci0Wpj1tZap6s7hqVqx3MQROr_TTAFe-FH284hyM,2025-10-08T00:06:32,Strategi,Supercell,[object Object],2025-10-08 00:06:32,1,3932873,17.477.0
5,com.supercell.clashofclans,"tolong, saya baru update dan mepet jam untuk war liga, kenapa selalu ""FC"" setiap saya klik icon serang. saya sangat merasa terganggu karena waktu untuk menyerang terbatas. saya harap agar cepat diselesaikan permasalahan bug ini secepatnya",4.0795274,Clash of Clans,5e9b75b6-805a-4438-a368-14eee92ddf82,Luthfi Muhammad,2025-10-21T15:07:10.087834,https://play-lh.googleusercontent.com/a-/ALV-UjVtu8sLbb78nKBpPvzuLyUSTTqS1ruP4f0EDiCOnczi1Jo-ofI,2025-10-06T17:48:29,Strategi,Supercell,[object Object],2025-10-06 17:48:29,1,3932873,17.477.0
1,com.supercell.clashofclans,"gear saya sudah lvl18 max kitab warden mengapa setelah update kembali ke lvl10 ? saya bermain game ini cukup lama dan saya butuh jawaban yang tepat, mengapa super cell bisa se lalai itu ? saya sangat berharap itu sesegera mungkin diperbaiki #PRRYUU9PP",4.0795274,Clash of Clans,a49b73ec-7c50-4d96-bdff-b7fc338a3f2b,Muslim Ganteng,2025-10-21T15:07:10.087837,https://play-lh.googleusercontent.com/a/ACg8ocI8kbICuv7kXy_dOTZrdF2D_Xnq31-lCv66t6Lcd1aFlDYucg=mo,2025-10-07T07:57:18,Strategi,Supercell,[object Object],2025-10-07 07:57:18,5,3932873,17.477.0
5,com.supercell.clashofclans,Supercell mohon di tingkatkan lagi update nya Pasukan super kalo kadar masa aktif cuma 3 hari tolong buat aktifinnya lebih murah lagi dan Hero saya mohon supaya bisa dibawa perang walau sedang ditingkatkan biar gk bosan mainnya!!!!,4.0795274,Clash of Clans,d4fbed1a-9162-4577-8796-acad7a7c75cf,Ichika,2025-10-21T15:07:10.087839,https://play-lh.googleusercontent.com/a-/ALV-UjXHblV0yQ6z7N7TSQypn-_WddCLI0v2nfcU_HRzWVkKKPvc6NML,2025-10-06T19:47:04,Strategi,Supercell,[object Object],2025-10-06 19:47:04,3,3932873,17.477.0
2,com.supercell.clashofclans,"dengan mode baru ini COC sudah tidak menantang lagi, padahal sebelumnya th2, th6, th7, th8, th9 dst bisa naik ke liga legenda. akibatnya para pemain yang suka push trophy banyak yang pensiun karena mode saat ini yang bisa naik ke liga legenda hanya th17 saja, mustahil th dibawahnya bisa naik ke liga legenda",4.0795274,Clash of Clans,edba4829-5555-41a6-bb3c-f85e0386b8b5,Rongkong Lemu,2025-10-21T15:07:10.087842,https://play-lh.googleusercontent.com/a-/ALV-UjWKLemZVeSteKM4Oaps5D2_C97oEaXkTcnt2zVTIQ4G2Qf4srHD,2025-10-16T09:00:01,Strategi,Supercell,[object Object],2025-10-16 09:00:01,0,3932873,17.477.9
5,com.supercell.clashofclans,"waah terimakasih SUPERCELL pembaruan kali ini sangat masuk akal dan menyenangkan hati para pemain, gak ada lagi sekarang takut perisai habis trofi berkurang banyak, seperti sebelumnya saya sering kehilangan trofi 29, 31, dan itu jumlah yang sangat banyak, giliran sekali ambil trofi ke musuh sangat sedikit, saya berpikir mungkin karena saya berada di liga Titan waktu itu jadi gak apa-apa lah, tapi kali ini benar-benar josss, terimakasih SUPERCELL, komentar ini akan ke media sosial juga,aku kesana",4.0795274,Clash of Clans,33e73b0e-6024-47ab-81f7-bfd8fa463686,Ihsan Agustina,2025-10-21T15:07:10.087845,https://play-lh.googleusercontent.com/a-/ALV-UjX2rCRcvPwbctI1WiGX3Ej4Ml9EsXN7z143IUP6nhvjz9uyUQE,2025-10-07T08:54:40,Strategi,Supercell,[object Object],2025-10-07 08:54:40,1,3932873,17.477.0
1,com.supercell.clashofclans,kenapa abis pembaruan sinyal jadi jelek ya. Banyak bug nya ni APK skrg. Tolong di perbaiki lagi. pembaruan sebulan bisa 3x tapi dalem nya ga konsisten masi byk bug nya....,4.0795274,Clash of Clans,7c6e747d-8005-4efd-8201-69604cb4d695,Rifky Aji,2025-10-21T15:07:10.087847,https://play-lh.googleusercontent.com/a-/ALV-UjV-w1iU5MVhiVhK2LsYdEwFCjXWGTQcrerG1s8gN1dOJX8u2DFY,2025-10-09T21:55:33,Strategi,Supercell,[object Object],2025-10-09 21:55:33,1,3932873,17.477.0
5,com.supercell.clashofclans,"Setelah melakukan update kemarin² jadi parah diley / lag parah banget, padahal game lain lancar jaya, masa game ini lebih berat dari game ml??? Ngide cek lagi bug nya ganggu banget lagi war liga!!!",4.0795274,Clash of Clans,08c26b0b-edc3-4b64-ad8a-676fa5b52f01,Ivan Po,2025-10-21T15:07:10.087850,https://play-lh.googleusercontent.com/a/ACg8ocIzq7kN2fq8knIntfmhqxrPZqMaIk47qy4inyhrXspicryAsw=mo,2025-10-08T06:37:28,Strategi,Supercell,[object Object],2025-10-08 06:37:28,0,3932873,17.477.0
